#{"t_start": 1724401306.902459, "env_id": "None"}
r,l,t
-0.34930572,6,816.240093
-0.45977348,6,816.240118
-0.3849076,6,816.240141
-0.38809767,6,820.712798
-0.37126896,6,820.713212
-0.40786564,6,820.713242
-0.47441036,6,820.713268
-0.38124347,6,820.713292
-0.36294284,6,824.738624
-0.33695674,6,824.738732
-0.38645896,6,824.738759
-0.36397737,6,824.738784
-0.43898496,6,824.738807
-0.5498798,6,829.462866
-0.32435814,6,829.463423
-0.40399286,6,829.46345
-0.51155514,6,829.463462
-0.30146965,6,829.463471
-0.3307757,6,833.682042
-0.44663155,6,833.682141
-0.38225678,6,833.682178
-0.44900763,6,833.6822
-0.47056073,6,833.682224
-0.35638833,6,838.3107
-0.3627207,6,838.311245
-0.30528414,6,838.311281
-0.46205148,6,838.311309
-0.37446445,6,838.311336
-0.43371695,6,842.51479
-0.35620698,6,842.514943
-0.3589053,6,842.514971
-0.38875347,6,842.514995
-0.35656682,6,842.515019
-0.26583722,6,847.425051
